==========================================
SLURM_JOB_ID = 568441
SLURM_NODELIST = gnode16
SLURM_JOB_GPUS = 1
==========================================
auto_trainer.py INFO 106: train_conf_name : rm_m4_r1
auto_trainer.py INFO 199: [38/100] At 6 dB, Loss: -0.0113196010 BER: 0.0432599988
auto_trainer.py INFO 200: Time for one full iteration is 22.7342 minutes
auto_trainer.py INFO 199: [39/100] At 6 dB, Loss: -0.0096863583 BER: 0.0435399988
auto_trainer.py INFO 200: Time for one full iteration is 22.7709 minutes
auto_trainer.py INFO 199: [40/100] At 6 dB, Loss: -0.0097970534 BER: 0.0450199988
auto_trainer.py INFO 200: Time for one full iteration is 23.5308 minutes
auto_trainer.py INFO 199: [41/100] At 6 dB, Loss: -0.0090085585 BER: 0.0430399987
auto_trainer.py INFO 200: Time for one full iteration is 23.6627 minutes
auto_trainer.py INFO 199: [42/100] At 6 dB, Loss: -0.0108719887 BER: 0.0428999988
auto_trainer.py INFO 200: Time for one full iteration is 23.8838 minutes
auto_trainer.py INFO 199: [43/100] At 6 dB, Loss: -0.0118350005 BER: 0.0399199988
auto_trainer.py INFO 200: Time for one full iteration is 23.8869 minutes
auto_trainer.py INFO 199: [44/100] At 6 dB, Loss: -0.0103651052 BER: 0.0416799988
auto_trainer.py INFO 200: Time for one full iteration is 23.8423 minutes
auto_trainer.py INFO 199: [45/100] At 6 dB, Loss: -0.0091514587 BER: 0.0419999988
auto_trainer.py INFO 200: Time for one full iteration is 23.9012 minutes
auto_trainer.py INFO 199: [46/100] At 6 dB, Loss: -0.0124653252 BER: 0.0415799988
auto_trainer.py INFO 200: Time for one full iteration is 22.5952 minutes
auto_trainer.py INFO 199: [47/100] At 6 dB, Loss: -0.0098939016 BER: 0.0425999988
auto_trainer.py INFO 200: Time for one full iteration is 23.6048 minutes
auto_trainer.py INFO 199: [48/100] At 6 dB, Loss: -0.0108441599 BER: 0.0418999989
auto_trainer.py INFO 200: Time for one full iteration is 25.2181 minutes
auto_trainer.py INFO 199: [49/100] At 6 dB, Loss: -0.0096105291 BER: 0.0421399988
auto_trainer.py INFO 200: Time for one full iteration is 25.1514 minutes
auto_trainer.py INFO 199: [50/100] At 6 dB, Loss: -0.0080933068 BER: 0.0416599988
auto_trainer.py INFO 200: Time for one full iteration is 25.1567 minutes
auto_trainer.py INFO 199: [51/100] At 6 dB, Loss: -0.0112332003 BER: 0.0427399988
auto_trainer.py INFO 200: Time for one full iteration is 25.1446 minutes
auto_trainer.py INFO 199: [52/100] At 6 dB, Loss: -0.0120807840 BER: 0.0401799989
auto_trainer.py INFO 200: Time for one full iteration is 24.7827 minutes
auto_trainer.py INFO 199: [53/100] At 6 dB, Loss: -0.0098570557 BER: 0.0414999988
auto_trainer.py INFO 200: Time for one full iteration is 23.9292 minutes
auto_trainer.py INFO 199: [54/100] At 6 dB, Loss: -0.0145808607 BER: 0.0399599990
auto_trainer.py INFO 200: Time for one full iteration is 23.6327 minutes
